session_id,user_id,event_timestamp,event_name,page_path,page_depth,device_category,traffic_source,time_on_page_seconds,country,page_order_num,week
sess_1033,c6ef8b0b-2d5e-4624-b1c7-2473df853d54,2024-05-13 09:57:26,page_view,/apply-renew-passport/photo,3,desktop,direct,52,United Kingdom,2,2024-05-13
sess_1033,c6ef8b0b-2d5e-4624-b1c7-2473df853d54,2024-05-13 09:59:41,page_view,/apply-renew-passport/personal-details,4,desktop,direct,194,United Kingdom,3,2024-05-13
sess_1033,c6ef8b0b-2d5e-4624-b1c7-2473df853d54,2024-05-13 10:02:41,page_view,/apply-renew-passport/check-answers,5,desktop,direct,236,United Kingdom,4,2024-05-13
sess_1033,c6ef8b0b-2d5e-4624-b1c7-2473df853d54,2024-05-13 10:06:26,page_view,/apply-renew-passport/payment,6,desktop,direct,162,United Kingdom,5,2024-05-13
sess_1033,c6ef8b0b-2d5e-4624-b1c7-2473df853d54,2024-05-13 10:07:56,form_submit,/apply-renew-passport/payment,6,desktop,direct,90,United Kingdom,5,2024-05-13
sess_1033,c6ef8b0b-2d5e-4624-b1c7-2473df853d54,2024-05-13 10:10:56,page_view,/apply-renew-passport/confirmation,7,desktop,direct,43,United Kingdom,6,2024-05-13
sess_1034,ddfa8616-f719-4b55-98a1-61f68b1daeb0,2024-02-08 18:45:58,page_view,/apply-renew-passport,1,desktop,organic_search,26,United Kingdom,0,2024-02-05
sess_1034,ddfa8616-f719-4b55-98a1-61f68b1daeb0,2024-02-08 18:46:43,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,237,United Kingdom,1,2024-02-05
sess_1034,ddfa8616-f719-4b55-98a1-61f68b1daeb0,2024-02-08 18:48:13,page_view,/apply-renew-passport/photo,3,desktop,organic_search,140,United Kingdom,2,2024-02-05
sess_1034,ddfa8616-f719-4b55-98a1-61f68b1daeb0,2024-02-08 18:50:28,page_view,/apply-renew-passport/personal-details,4,desktop,organic_search,114,United Kingdom,3,2024-02-05
sess_1034,ddfa8616-f719-4b55-98a1-61f68b1daeb0,2024-02-08 18:53:28,page_view,/apply-renew-passport/check-answers,5,desktop,organic_search,57,United Kingdom,4,2024-02-05
sess_1035,4ad8610e-34ce-4f42-947b-a9dcb1580733,2024-04-13 00:18:02,page_view,/apply-renew-passport,1,mobile,organic_search,25,United Kingdom,0,2024-04-08
sess_1036,3daafc1c-93a2-4916-8f21-50721151ece0,2024-02-06 02:25:34,page_view,/apply-renew-passport,1,mobile,organic_search,105,United Kingdom,0,2024-02-05
sess_1036,3daafc1c-93a2-4916-8f21-50721151ece0,2024-02-06 02:26:19,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,90,United Kingdom,1,2024-02-05
sess_1036,3daafc1c-93a2-4916-8f21-50721151ece0,2024-02-06 02:27:49,page_view,/apply-renew-passport/photo,3,mobile,organic_search,25,United Kingdom,2,2024-02-05
sess_1037,614d3691-0075-4b55-b613-ab6564cacadb,2024-05-19 04:32:32,page_view,/apply-renew-passport,1,mobile,organic_search,240,United Kingdom,0,2024-05-13
sess_1037,614d3691-0075-4b55-b613-ab6564cacadb,2024-05-19 04:33:17,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,26,United Kingdom,1,2024-05-13
sess_1037,614d3691-0075-4b55-b613-ab6564cacadb,2024-05-19 04:34:47,page_view,/apply-renew-passport/photo,3,mobile,organic_search,164,United Kingdom,2,2024-05-13
sess_1037,614d3691-0075-4b55-b613-ab6564cacadb,2024-05-19 04:37:02,page_view,/apply-renew-passport/personal-details,4,mobile,organic_search,18,United Kingdom,3,2024-05-13
sess_1038,ab348b6e-cee9-48de-ae01-025dbc948f61,2024-02-23 23:47:59,page_view,/apply-renew-passport,1,desktop,paid_search,181,United Kingdom,0,2024-02-19
sess_1038,ab348b6e-cee9-48de-ae01-025dbc948f61,2024-02-23 23:48:44,page_view,/apply-renew-passport/eligibility,2,desktop,paid_search,238,United Kingdom,1,2024-02-19
sess_1038,ab348b6e-cee9-48de-ae01-025dbc948f61,2024-02-23 23:50:14,page_view,/apply-renew-passport/photo,3,desktop,paid_search,184,United Kingdom,2,2024-02-19
sess_1038,ab348b6e-cee9-48de-ae01-025dbc948f61,2024-02-23 23:52:29,page_view,/apply-renew-passport/personal-details,4,desktop,paid_search,91,United Kingdom,3,2024-02-19
sess_1038,ab348b6e-cee9-48de-ae01-025dbc948f61,2024-02-23 23:55:29,page_view,/apply-renew-passport/check-answers,5,desktop,paid_search,60,United Kingdom,4,2024-02-19
sess_1038,ab348b6e-cee9-48de-ae01-025dbc948f61,2024-02-23 23:59:14,page_view,/apply-renew-passport/payment,6,desktop,paid_search,215,United Kingdom,5,2024-02-19
sess_1038,ab348b6e-cee9-48de-ae01-025dbc948f61,2024-02-24 00:03:44,page_view,/apply-renew-passport/confirmation,7,desktop,paid_search,22,United Kingdom,6,2024-02-19
sess_1039,18f4b207-f12c-4424-ab75-4a47dfda6fc1,2024-01-25 02:18:49,page_view,/apply-renew-passport,1,mobile,direct,70,United Kingdom,0,2024-01-22
sess_1039,18f4b207-f12c-4424-ab75-4a47dfda6fc1,2024-01-25 02:19:34,page_view,/apply-renew-passport/eligibility,2,mobile,direct,82,United Kingdom,1,2024-01-22
sess_1039,18f4b207-f12c-4424-ab75-4a47dfda6fc1,2024-01-25 02:21:04,page_view,/apply-renew-passport/photo,3,mobile,direct,55,United Kingdom,2,2024-01-22
sess_1040,6d99ecf5-60c5-43bd-9b9f-9b4fadb29065,2024-01-01 21:39:23,page_view,/apply-renew-passport,1,tablet,organic_search,113,United Kingdom,0,2024-01-01
sess_1040,6d99ecf5-60c5-43bd-9b9f-9b4fadb29065,2024-01-01 21:40:08,page_view,/apply-renew-passport/eligibility,2,tablet,organic_search,146,Ireland,1,2024-01-01
sess_1040,6d99ecf5-60c5-43bd-9b9f-9b4fadb29065,2024-01-01 21:41:38,page_view,/apply-renew-passport/photo,3,tablet,organic_search,20,United Kingdom,2,2024-01-01
sess_1040,6d99ecf5-60c5-43bd-9b9f-9b4fadb29065,2024-01-01 21:43:53,page_view,/apply-renew-passport/personal-details,4,tablet,organic_search,14,United Kingdom,3,2024-01-01
sess_1040,6d99ecf5-60c5-43bd-9b9f-9b4fadb29065,2024-01-01 21:46:53,page_view,/apply-renew-passport/check-answers,5,tablet,organic_search,34,United Kingdom,4,2024-01-01
sess_1040,6d99ecf5-60c5-43bd-9b9f-9b4fadb29065,2024-01-01 21:50:38,page_view,/apply-renew-passport/payment,6,tablet,organic_search,31,United Kingdom,5,2024-01-01
sess_1040,6d99ecf5-60c5-43bd-9b9f-9b4fadb29065,2024-01-01 21:52:08,form_submit,/apply-renew-passport/payment,6,tablet,organic_search,90,United Kingdom,5,2024-01-01
sess_1041,804b2706-a3a8-4ce5-83ac-f3526fc1f6dd,2024-03-18 17:44:23,page_view,/apply-renew-passport,1,mobile,referral,22,United Kingdom,0,2024-03-18
sess_1041,804b2706-a3a8-4ce5-83ac-f3526fc1f6dd,2024-03-18 17:45:08,page_view,/apply-renew-passport/eligibility,2,mobile,referral,49,Australia,1,2024-03-18
sess_1042,ee945620-b58e-4445-a449-be8797b5c4c7,2024-04-05 19:06:55,page_view,/apply-renew-passport,1,desktop,social,28,United States,0,2024-04-01
sess_1043,162b0537-d34f-48e6-883f-ceeeb4163b2f,2024-01-20 22:49:11,page_view,/apply-renew-passport,1,mobile,organic_search,11,Australia,0,2024-01-15
sess_1044,7faa6195-0f98-42dc-9a21-88f9fc348a44,2024-06-16 06:21:45,page_view,/apply-renew-passport,1,desktop,organic_search,58,United Kingdom,0,2024-06-10
sess_1044,7faa6195-0f98-42dc-9a21-88f9fc348a44,2024-06-16 06:22:30,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,56,United Kingdom,1,2024-06-10
sess_1045,f3868681-552e-4333-917f-8892f909be2b,2024-06-24 07:43:42,page_view,/apply-renew-passport,1,desktop,organic_search,23,United Kingdom,0,2024-06-24
sess_1045,f3868681-552e-4333-917f-8892f909be2b,2024-06-24 07:44:27,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,210,United Kingdom,1,2024-06-24
sess_1045,f3868681-552e-4333-917f-8892f909be2b,2024-06-24 07:45:57,page_view,/apply-renew-passport/photo,3,desktop,organic_search,22,United States,2,2024-06-24
sess_1045,f3868681-552e-4333-917f-8892f909be2b,2024-06-24 07:48:12,page_view,/apply-renew-passport/personal-details,4,desktop,organic_search,29,United Kingdom,3,2024-06-24
sess_1045,f3868681-552e-4333-917f-8892f909be2b,2024-06-24 07:51:12,page_view,/apply-renew-passport/check-answers,5,desktop,organic_search,49,United Kingdom,4,2024-06-24
sess_1046,b3e1101e-f390-441b-8ff1-fc364db58427,2024-06-06 18:27:25,page_view,/apply-renew-passport,1,mobile,direct,159,United Kingdom,0,2024-06-03
sess_1046,b3e1101e-f390-441b-8ff1-fc364db58427,2024-06-06 18:28:10,page_view,/apply-renew-passport/eligibility,2,mobile,direct,42,United Kingdom,1,2024-06-03
sess_1046,b3e1101e-f390-441b-8ff1-fc364db58427,2024-06-06 18:29:40,page_view,/apply-renew-passport/photo,3,mobile,direct,47,United Kingdom,2,2024-06-03
sess_1046,b3e1101e-f390-441b-8ff1-fc364db58427,2024-06-06 18:31:55,page_view,/apply-renew-passport/personal-details,4,mobile,direct,237,United Kingdom,3,2024-06-03
sess_1046,b3e1101e-f390-441b-8ff1-fc364db58427,2024-06-06 18:34:55,page_view,/apply-renew-passport/check-answers,5,mobile,direct,239,United Kingdom,4,2024-06-03
sess_1046,b3e1101e-f390-441b-8ff1-fc364db58427,2024-06-06 18:38:40,page_view,/apply-renew-passport/payment,6,mobile,direct,33,United Kingdom,5,2024-06-03
sess_1046,b3e1101e-f390-441b-8ff1-fc364db58427,2024-06-06 18:40:10,form_submit,/apply-renew-passport/payment,6,mobile,direct,90,United Kingdom,5,2024-06-03
sess_1047,523642ba-e2e1-4fe7-9871-327ae2ebab9d,2024-04-02 19:18:01,page_view,/apply-renew-passport,1,desktop,social,197,United Kingdom,0,2024-04-01
sess_1047,523642ba-e2e1-4fe7-9871-327ae2ebab9d,2024-04-02 19:18:46,page_view,/apply-renew-passport/eligibility,2,desktop,social,33,United Kingdom,1,2024-04-01
sess_1047,523642ba-e2e1-4fe7-9871-327ae2ebab9d,2024-04-02 19:20:16,page_view,/apply-renew-passport/photo,3,desktop,social,23,United Kingdom,2,2024-04-01
sess_1048,45be7a78-9f9e-4613-ae93-721bbc5f1678,2024-03-09 13:08:39,page_view,/apply-renew-passport,1,desktop,paid_search,198,United Kingdom,0,2024-03-04
sess_1048,45be7a78-9f9e-4613-ae93-721bbc5f1678,2024-03-09 13:09:24,page_view,/apply-renew-passport/eligibility,2,desktop,paid_search,187,United Kingdom,1,2024-03-04
sess_1048,45be7a78-9f9e-4613-ae93-721bbc5f1678,2024-03-09 13:10:54,page_view,/apply-renew-passport/photo,3,desktop,paid_search,136,United Kingdom,2,2024-03-04
sess_1048,45be7a78-9f9e-4613-ae93-721bbc5f1678,2024-03-09 13:13:09,page_view,/apply-renew-passport/personal-details,4,desktop,paid_search,13,United Kingdom,3,2024-03-04
sess_1048,45be7a78-9f9e-4613-ae93-721bbc5f1678,2024-03-09 13:16:09,page_view,/apply-renew-passport/check-answers,5,desktop,paid_search,129,United Kingdom,4,2024-03-04
sess_1048,45be7a78-9f9e-4613-ae93-721bbc5f1678,2024-03-09 13:19:54,page_view,/apply-renew-passport/payment,6,desktop,paid_search,17,United Kingdom,5,2024-03-04
sess_1048,45be7a78-9f9e-4613-ae93-721bbc5f1678,2024-03-09 13:21:24,form_submit,/apply-renew-passport/payment,6,desktop,paid_search,90,United Kingdom,5,2024-03-04
sess_1049,6daa0c8d-78e0-458f-881d-97e2e4ca480d,2024-05-27 21:19:30,page_view,/apply-renew-passport,1,desktop,paid_search,89,United Kingdom,0,2024-05-27
sess_1049,6daa0c8d-78e0-458f-881d-97e2e4ca480d,2024-05-27 21:20:15,page_view,/apply-renew-passport/eligibility,2,desktop,paid_search,177,United Kingdom,1,2024-05-27
sess_1049,6daa0c8d-78e0-458f-881d-97e2e4ca480d,2024-05-27 21:21:45,page_view,/apply-renew-passport/photo,3,desktop,paid_search,139,United Kingdom,2,2024-05-27
sess_1049,6daa0c8d-78e0-458f-881d-97e2e4ca480d,2024-05-27 21:24:00,page_view,/apply-renew-passport/personal-details,4,desktop,paid_search,43,United Kingdom,3,2024-05-27
sess_1049,6daa0c8d-78e0-458f-881d-97e2e4ca480d,2024-05-27 21:27:00,page_view,/apply-renew-passport/check-answers,5,desktop,paid_search,103,United Kingdom,4,2024-05-27
sess_1049,6daa0c8d-78e0-458f-881d-97e2e4ca480d,2024-05-27 21:30:45,page_view,/apply-renew-passport/payment,6,desktop,paid_search,33,United Kingdom,5,2024-05-27
sess_1049,6daa0c8d-78e0-458f-881d-97e2e4ca480d,2024-05-27 21:32:15,form_submit,/apply-renew-passport/payment,6,desktop,paid_search,90,United Kingdom,5,2024-05-27
sess_1050,a9269037-1536-4080-8a63-f8553f81f5f7,2024-02-06 11:55:36,page_view,/apply-renew-passport,1,mobile,organic_search,232,United Kingdom,0,2024-02-05
sess_1050,a9269037-1536-4080-8a63-f8553f81f5f7,2024-02-06 11:56:21,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,36,United Kingdom,1,2024-02-05
sess_1050,a9269037-1536-4080-8a63-f8553f81f5f7,2024-02-06 11:57:51,page_view,/apply-renew-passport/photo,3,mobile,organic_search,234,United Kingdom,2,2024-02-05
sess_1050,a9269037-1536-4080-8a63-f8553f81f5f7,2024-02-06 12:00:06,page_view,/apply-renew-passport/personal-details,4,mobile,organic_search,12,United Kingdom,3,2024-02-05
sess_1051,02428c89-4202-4f01-934e-9f685ea12420,2024-06-22 14:47:56,page_view,/apply-renew-passport,1,mobile,organic_search,145,United Kingdom,0,2024-06-17
sess_1051,02428c89-4202-4f01-934e-9f685ea12420,2024-06-22 14:48:41,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,21,United Kingdom,1,2024-06-17
sess_1052,93ebe272-41c6-426a-ad84-8ff11fb68dc8,2024-04-16 20:36:13,page_view,/apply-renew-passport,1,mobile,organic_search,37,United Kingdom,0,2024-04-15
sess_1053,6bdeb931-1533-433f-9076-606141c002ec,2024-03-05 19:20:19,page_view,/apply-renew-passport,1,mobile,organic_search,46,United Kingdom,0,2024-03-04
sess_1054,f53fcc19-8e0b-4f37-af69-7c0e35317c4c,2024-06-29 04:53:11,page_view,/apply-renew-passport,1,mobile,organic_search,162,United Kingdom,0,2024-06-24
sess_1054,f53fcc19-8e0b-4f37-af69-7c0e35317c4c,2024-06-29 04:53:56,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,43,United Kingdom,1,2024-06-24
sess_1055,6a0d384e-90b7-422d-a200-e2be8e4143a5,2024-03-25 04:33:39,page_view,/apply-renew-passport,1,mobile,organic_search,12,United Kingdom,0,2024-03-25
sess_1056,21661675-d87e-4e73-85e7-80ec209f5d22,2024-01-11 07:38:23,page_view,/apply-renew-passport,1,desktop,direct,146,United Kingdom,0,2024-01-08
sess_1056,21661675-d87e-4e73-85e7-80ec209f5d22,2024-01-11 07:39:08,page_view,/apply-renew-passport/eligibility,2,desktop,direct,19,Ireland,1,2024-01-08
sess_1057,2cf2e8f0-cf61-40ad-9170-6a93f758df6c,2024-05-15 19:57:48,page_view,/apply-renew-passport,1,desktop,organic_search,51,United Kingdom,0,2024-05-13
sess_1058,7277a1aa-fa09-48b4-9b97-98fbab6720b3,2024-05-14 07:28:48,page_view,/apply-renew-passport,1,mobile,organic_search,98,United Kingdom,0,2024-05-13
sess_1058,7277a1aa-fa09-48b4-9b97-98fbab6720b3,2024-05-14 07:29:33,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,190,United Kingdom,1,2024-05-13
sess_1058,7277a1aa-fa09-48b4-9b97-98fbab6720b3,2024-05-14 07:31:03,page_view,/apply-renew-passport/photo,3,mobile,organic_search,197,United Kingdom,2,2024-05-13
sess_1058,7277a1aa-fa09-48b4-9b97-98fbab6720b3,2024-05-14 07:33:18,page_view,/apply-renew-passport/personal-details,4,mobile,organic_search,16,United Kingdom,3,2024-05-13
sess_1059,1bb88085-873e-4b83-8a45-0e1e67fba554,2024-05-16 00:25:57,page_view,/apply-renew-passport,1,desktop,direct,186,United Kingdom,0,2024-05-13
sess_1059,1bb88085-873e-4b83-8a45-0e1e67fba554,2024-05-16 00:26:42,page_view,/apply-renew-passport/eligibility,2,desktop,direct,90,United Kingdom,1,2024-05-13
sess_1059,1bb88085-873e-4b83-8a45-0e1e67fba554,2024-05-16 00:28:12,page_view,/apply-renew-passport/photo,3,desktop,direct,52,United Kingdom,2,2024-05-13
sess_1059,1bb88085-873e-4b83-8a45-0e1e67fba554,2024-05-16 00:30:27,page_view,/apply-renew-passport/personal-details,4,desktop,direct,240,United Kingdom,3,2024-05-13
sess_1059,1bb88085-873e-4b83-8a45-0e1e67fba554,2024-05-16 00:33:27,page_view,/apply-renew-passport/check-answers,5,desktop,direct,13,United Kingdom,4,2024-05-13
sess_1059,1bb88085-873e-4b83-8a45-0e1e67fba554,2024-05-16 00:37:12,page_view,/apply-renew-passport/payment,6,desktop,direct,32,United Kingdom,5,2024-05-13
sess_1059,1bb88085-873e-4b83-8a45-0e1e67fba554,2024-05-16 00:38:42,form_submit,/apply-renew-passport/payment,6,desktop,direct,90,United Kingdom,5,2024-05-13
sess_1060,4b6d764c-57b8-4503-9424-41fda0741d15,2024-01-15 22:44:20,page_view,/apply-renew-passport,1,mobile,referral,27,Australia,0,2024-01-15
sess_1061,3dddfda0-d41b-4e62-8300-4b59bcccff05,2024-04-23 05:43:02,page_view,/apply-renew-passport,1,mobile,paid_search,21,United Kingdom,0,2024-04-22
sess_1061,3dddfda0-d41b-4e62-8300-4b59bcccff05,2024-04-23 05:43:47,page_view,/apply-renew-passport/eligibility,2,mobile,paid_search,41,United Kingdom,1,2024-04-22
sess_1062,33657f7b-2515-4920-bc6a-748bceb65db3,2024-02-26 10:34:01,page_view,/apply-renew-passport,1,desktop,organic_search,47,United Kingdom,0,2024-02-26
sess_1062,33657f7b-2515-4920-bc6a-748bceb65db3,2024-02-26 10:34:46,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,11,United Kingdom,1,2024-02-26
sess_1063,aee0d2cd-f575-40ca-aff6-68d0442cf9bf,2024-05-22 22:52:39,page_view,/apply-renew-passport,1,mobile,organic_search,149,United Kingdom,0,2024-05-20
sess_1063,aee0d2cd-f575-40ca-aff6-68d0442cf9bf,2024-05-22 22:53:24,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,36,United Kingdom,1,2024-05-20
sess_1064,eda70245-df7d-46ed-bae2-40bb84cf5499,2024-03-30 01:56:00,page_view,/apply-renew-passport,1,mobile,organic_search,238,United Kingdom,0,2024-03-25
sess_1064,eda70245-df7d-46ed-bae2-40bb84cf5499,2024-03-30 01:56:45,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,179,United Kingdom,1,2024-03-25
sess_1064,eda70245-df7d-46ed-bae2-40bb84cf5499,2024-03-30 01:58:15,page_view,/apply-renew-passport/photo,3,mobile,organic_search,240,United Kingdom,2,2024-03-25
sess_1064,eda70245-df7d-46ed-bae2-40bb84cf5499,2024-03-30 02:00:30,page_view,/apply-renew-passport/personal-details,4,mobile,organic_search,35,United Kingdom,3,2024-03-25
sess_1065,02e5331d-05c3-4d72-a333-6593b04b7d8c,2024-05-13 03:59:08,page_view,/apply-renew-passport,1,mobile,direct,31,United Kingdom,0,2024-05-13
sess_1066,d62ba9d1-35ce-486f-a525-4a083ceebee6,2024-05-08 00:52:21,page_view,/apply-renew-passport,1,tablet,organic_search,41,United Kingdom,0,2024-05-06
sess_1067,d9c540d5-2c38-48d3-b496-f60de28d7f6b,2024-03-24 15:18:11,page_view,/apply-renew-passport,1,mobile,direct,29,United Kingdom,0,2024-03-18
sess_1068,5b2d3e31-7e58-46ef-9203-128a708c9885,2024-02-23 04:34:40,page_view,/apply-renew-passport,1,desktop,direct,125,Australia,0,2024-02-19
sess_1068,5b2d3e31-7e58-46ef-9203-128a708c9885,2024-02-23 04:35:25,page_view,/apply-renew-passport/eligibility,2,desktop,direct,234,United Kingdom,1,2024-02-19
sess_1068,5b2d3e31-7e58-46ef-9203-128a708c9885,2024-02-23 04:36:55,page_view,/apply-renew-passport/photo,3,desktop,direct,77,Ireland,2,2024-02-19
sess_1068,5b2d3e31-7e58-46ef-9203-128a708c9885,2024-02-23 04:39:10,page_view,/apply-renew-passport/personal-details,4,desktop,direct,99,Ireland,3,2024-02-19
sess_1068,5b2d3e31-7e58-46ef-9203-128a708c9885,2024-02-23 04:42:10,page_view,/apply-renew-passport/check-answers,5,desktop,direct,110,United Kingdom,4,2024-02-19
sess_1068,5b2d3e31-7e58-46ef-9203-128a708c9885,2024-02-23 04:45:55,page_view,/apply-renew-passport/payment,6,desktop,direct,80,United Kingdom,5,2024-02-19
sess_1068,5b2d3e31-7e58-46ef-9203-128a708c9885,2024-02-23 04:50:25,page_view,/apply-renew-passport/confirmation,7,desktop,direct,38,United Kingdom,6,2024-02-19
sess_1069,b8acff6a-4621-43ff-ba57-ad69b34a9f5a,2024-06-10 23:31:16,page_view,/apply-renew-passport,1,desktop,organic_search,212,United Kingdom,0,2024-06-10
sess_1069,b8acff6a-4621-43ff-ba57-ad69b34a9f5a,2024-06-10 23:32:01,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,83,United Kingdom,1,2024-06-10
sess_1069,b8acff6a-4621-43ff-ba57-ad69b34a9f5a,2024-06-10 23:33:31,page_view,/apply-renew-passport/photo,3,desktop,organic_search,12,United Kingdom,2,2024-06-10
sess_1069,b8acff6a-4621-43ff-ba57-ad69b34a9f5a,2024-06-10 23:35:46,page_view,/apply-renew-passport/personal-details,4,desktop,organic_search,48,United Kingdom,3,2024-06-10
sess_1070,e48c17b1-a58e-414a-9f89-44a42d7298fd,2024-05-12 05:19:53,page_view,/apply-renew-passport,1,mobile,social,180,United Kingdom,0,2024-05-06
sess_1070,e48c17b1-a58e-414a-9f89-44a42d7298fd,2024-05-12 05:20:38,page_view,/apply-renew-passport/eligibility,2,mobile,social,134,United Kingdom,1,2024-05-06
sess_1070,e48c17b1-a58e-414a-9f89-44a42d7298fd,2024-05-12 05:22:08,page_view,/apply-renew-passport/photo,3,mobile,social,56,United Kingdom,2,2024-05-06
sess_1071,bda667a3-fef1-4750-84e6-9b526d431a34,2024-03-29 03:07:56,page_view,/apply-renew-passport,1,mobile,organic_search,23,United Kingdom,0,2024-03-25
sess_1071,bda667a3-fef1-4750-84e6-9b526d431a34,2024-03-29 03:08:41,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,11,United Kingdom,1,2024-03-25
sess_1071,bda667a3-fef1-4750-84e6-9b526d431a34,2024-03-29 03:10:11,page_view,/apply-renew-passport/photo,3,mobile,organic_search,47,United Kingdom,2,2024-03-25
sess_1072,19f4741e-6fed-4011-b2d0-aceb09fc98cc,2024-01-10 16:33:37,page_view,/apply-renew-passport,1,mobile,organic_search,59,United Kingdom,0,2024-01-08
sess_1073,d2ad9a72-63fd-4c00-aa9c-8874c433298a,2024-05-29 07:15:56,page_view,/apply-renew-passport,1,desktop,social,46,Australia,0,2024-05-27
sess_1073,d2ad9a72-63fd-4c00-aa9c-8874c433298a,2024-05-29 07:16:41,page_view,/apply-renew-passport/eligibility,2,desktop,social,60,United Kingdom,1,2024-05-27
sess_1073,d2ad9a72-63fd-4c00-aa9c-8874c433298a,2024-05-29 07:18:11,page_view,/apply-renew-passport/photo,3,desktop,social,30,United Kingdom,2,2024-05-27
sess_1073,d2ad9a72-63fd-4c00-aa9c-8874c433298a,2024-05-29 07:20:26,page_view,/apply-renew-passport/personal-details,4,desktop,social,18,United Kingdom,3,2024-05-27
sess_1073,d2ad9a72-63fd-4c00-aa9c-8874c433298a,2024-05-29 07:23:26,page_view,/apply-renew-passport/check-answers,5,desktop,social,27,United Kingdom,4,2024-05-27
sess_1074,f044d6d8-7cb9-4c35-9deb-b935441f37d3,2024-05-11 18:02:25,page_view,/apply-renew-passport,1,desktop,organic_search,35,Ireland,0,2024-05-06
sess_1074,f044d6d8-7cb9-4c35-9deb-b935441f37d3,2024-05-11 18:03:10,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,87,United Kingdom,1,2024-05-06
sess_1074,f044d6d8-7cb9-4c35-9deb-b935441f37d3,2024-05-11 18:04:40,page_view,/apply-renew-passport/photo,3,desktop,organic_search,54,United Kingdom,2,2024-05-06
sess_1074,f044d6d8-7cb9-4c35-9deb-b935441f37d3,2024-05-11 18:06:55,page_view,/apply-renew-passport/personal-details,4,desktop,organic_search,183,United Kingdom,3,2024-05-06
sess_1074,f044d6d8-7cb9-4c35-9deb-b935441f37d3,2024-05-11 18:09:55,page_view,/apply-renew-passport/check-answers,5,desktop,organic_search,215,United Kingdom,4,2024-05-06
sess_1074,f044d6d8-7cb9-4c35-9deb-b935441f37d3,2024-05-11 18:13:40,page_view,/apply-renew-passport/payment,6,desktop,organic_search,184,United Kingdom,5,2024-05-06
sess_1074,f044d6d8-7cb9-4c35-9deb-b935441f37d3,2024-05-11 18:15:10,form_submit,/apply-renew-passport/payment,6,desktop,organic_search,90,United Kingdom,5,2024-05-06
sess_1074,f044d6d8-7cb9-4c35-9deb-b935441f37d3,2024-05-11 18:18:10,page_view,/apply-renew-passport/confirmation,7,desktop,organic_search,17,United Kingdom,6,2024-05-06
sess_1075,412cbe62-75ae-4d08-b8f9-4bcb9da302a5,2024-01-17 14:54:54,page_view,/apply-renew-passport,1,mobile,paid_search,56,United Kingdom,0,2024-01-15
sess_1075,412cbe62-75ae-4d08-b8f9-4bcb9da302a5,2024-01-17 14:55:39,page_view,/apply-renew-passport/eligibility,2,mobile,paid_search,58,United Kingdom,1,2024-01-15
sess_1076,532b4c42-622b-4cdf-b14f-8cbf116c2bf9,2024-01-27 21:58:07,page_view,/apply-renew-passport,1,desktop,direct,185,United Kingdom,0,2024-01-22
sess_1076,532b4c42-622b-4cdf-b14f-8cbf116c2bf9,2024-01-27 21:58:52,page_view,/apply-renew-passport/eligibility,2,desktop,direct,129,United Kingdom,1,2024-01-22
sess_1076,532b4c42-622b-4cdf-b14f-8cbf116c2bf9,2024-01-27 22:00:22,page_view,/apply-renew-passport/photo,3,desktop,direct,129,United Kingdom,2,2024-01-22
sess_1076,532b4c42-622b-4cdf-b14f-8cbf116c2bf9,2024-01-27 22:02:37,page_view,/apply-renew-passport/personal-details,4,desktop,direct,31,United Kingdom,3,2024-01-22
sess_1077,b72c07d9-ed3d-4d4a-9b95-43c992202df2,2024-06-26 04:49:47,page_view,/apply-renew-passport,1,desktop,social,203,United Kingdom,0,2024-06-24
sess_1077,b72c07d9-ed3d-4d4a-9b95-43c992202df2,2024-06-26 04:50:32,page_view,/apply-renew-passport/eligibility,2,desktop,social,87,United Kingdom,1,2024-06-24
sess_1077,b72c07d9-ed3d-4d4a-9b95-43c992202df2,2024-06-26 04:52:02,page_view,/apply-renew-passport/photo,3,desktop,social,42,United Kingdom,2,2024-06-24
sess_1078,5e6464f1-32a2-487b-a772-99afc15c1155,2024-01-25 17:08:37,page_view,/apply-renew-passport,1,desktop,paid_search,23,United Kingdom,0,2024-01-22
sess_1078,5e6464f1-32a2-487b-a772-99afc15c1155,2024-01-25 17:09:22,page_view,/apply-renew-passport/eligibility,2,desktop,paid_search,110,United Kingdom,1,2024-01-22
sess_1078,5e6464f1-32a2-487b-a772-99afc15c1155,2024-01-25 17:10:52,page_view,/apply-renew-passport/photo,3,desktop,paid_search,181,United Kingdom,2,2024-01-22
